*** Avec FheUint512:
Mesures individuelles pour Addition:
Mesure 1: 120.411678ms
Mesure 2: 120.207532ms
Mesure 3: 125.280209ms
Mesure 4: 129.593535ms
Mesure 5: 120.762131ms
Mesure 6: 119.703516ms
Mesure 7: 119.686502ms
Mesure 8: 131.256251ms
Mesure 9: 122.119777ms
Mesure 10: 122.437174ms
Moyenne: 123.14583ms

*** Avec FheUint8:
Mesures individuelles pour Addition:
Mesure 1: 137.455059ms
Mesure 2: 120.928907ms
Mesure 3: 121.027509ms
Mesure 4: 128.54111ms
Mesure 5: 121.923069ms
Mesure 6: 131.086458ms
Mesure 7: 151.437245ms
Mesure 8: 144.131338ms
Mesure 9: 150.680741ms
Mesure 10: 130.181477ms
Moyenne: 133.739291ms

Mesures individuelles pour Soustraction:
Mesure 1: 97.629705ms
Mesure 2: 120.766082ms
Mesure 3: 97.556438ms
Mesure 4: 114.028598ms
Mesure 5: 118.312728ms
Mesure 6: 127.02935ms
Mesure 7: 97.483129ms
Mesure 8: 108.30554ms
Mesure 9: 120.661276ms
Mesure 10: 118.767335ms
Moyenne: 112.054018ms

Mesures individuelles pour Multiplication:
Mesure 1: 263.427329ms
Mesure 2: 291.716581ms
Mesure 3: 263.787173ms
Mesure 4: 276.587121ms
Mesure 5: 264.213595ms
Mesure 6: 273.263267ms
Mesure 7: 276.087675ms
Mesure 8: 277.248677ms
Mesure 9: 262.603942ms
Mesure 10: 264.127859ms
Moyenne: 271.306321ms

Mesures individuelles pour ET binaire:
Mesure 1: 44.321898ms
Mesure 2: 32.34246ms
Mesure 3: 42.490871ms
Mesure 4: 41.472733ms
Mesure 5: 45.708455ms
Mesure 6: 46.175815ms
Mesure 7: 46.795205ms
Mesure 8: 43.226267ms
Mesure 9: 32.311791ms
Mesure 10: 55.448105ms
Moyenne: 43.02936ms

Mesures individuelles pour OU binaire:
Mesure 1: 45.14889ms
Mesure 2: 55.319172ms
Mesure 3: 42.604454ms
Mesure 4: 32.429758ms
Mesure 5: 41.46702ms
Mesure 6: 41.475212ms
Mesure 7: 32.321837ms
Mesure 8: 55.26227ms
Mesure 9: 32.351622ms
Mesure 10: 43.640124ms
Moyenne: 42.202035ms

Mesures individuelles pour XOR binaire:
Mesure 1: 41.264984ms
Mesure 2: 41.780242ms
Mesure 3: 32.370584ms
Mesure 4: 32.446408ms
Mesure 5: 32.361013ms
Mesure 6: 32.308691ms
Mesure 7: 32.267788ms
Mesure 8: 38.511347ms
Mesure 9: 32.372272ms
Mesure 10: 52.870121ms
Moyenne: 36.855345ms

Mesures individuelles pour Egalité:
Mesure 1: 74.466414ms
Mesure 2: 83.296662ms
Mesure 3: 64.902029ms
Mesure 4: 64.738105ms
Mesure 5: 64.790435ms
Mesure 6: 64.861594ms
Mesure 7: 64.845661ms
Mesure 8: 65.038909ms
Mesure 9: 64.877012ms
Mesure 10: 80.146593ms
Moyenne: 69.196341ms

Mesures individuelles pour Inégalité:
Mesure 1: 87.488416ms
Mesure 2: 64.686376ms
Mesure 3: 64.735386ms
Mesure 4: 64.67484ms
Mesure 5: 64.958866ms
Mesure 6: 65.007334ms
Mesure 7: 67.302627ms
Mesure 8: 65.027683ms
Mesure 9: 73.996412ms
Mesure 10: 74.32096ms
Moyenne: 69.21989ms

Mesures individuelles pour Supérieur strictement:
Mesure 1: 70.427702ms
Mesure 2: 64.73101ms
Mesure 3: 73.916059ms
Mesure 4: 64.581038ms
Mesure 5: 64.79545ms
Mesure 6: 64.633188ms
Mesure 7: 64.690016ms
Mesure 8: 82.933095ms
Mesure 9: 64.965451ms
Mesure 10: 64.844058ms
Moyenne: 68.051706ms

Mesures individuelles pour Supérieur ou égal:
Mesure 1: 64.978489ms
Mesure 2: 64.873411ms
Mesure 3: 64.505323ms
Mesure 4: 64.626117ms
Mesure 5: 64.635611ms
Mesure 6: 64.681373ms
Mesure 7: 65.00859ms
Mesure 8: 89.030107ms
Mesure 9: 64.896979ms
Mesure 10: 64.639354ms
Moyenne: 67.187535ms
